SalesPersonID,GeoID,ProductID,Date,Sales,Quantity,Revenue,SalesPersonName,Brand,Location,Country,Region,ProductName,Category,Size,Price
SP01,G6,P14,2021-03-03 00:00:00,539,58,77,Barr Faughny,Yummies,Hyderabad,UK,Europe,White Choc,Other,SMALL,0.16
SP04,G5,P06,2022-03-16 00:00:00,6468,35,462,Wilone O\'Kielt,Delish,Hyderabad,Australia,APAC,Eclairs,Bites,LARGE,2.24
SP04,G2,P11,2021-11-02 00:00:00,1911,180,96,Wilone O\'Kielt,Delish,Hyderabad,USA,Americas,After Nines,Bites,LARGE,4.43
SP16,G4,P19,2022-03-10 00:00:00,3353,193,140,Marney O\'Breen,Jucies,Wellington,New Zealand,APAC,70% Dark Bites,Bites,SMALL,4.97
SP03,G4,P13,2021-06-24 00:00:00,1225,119,62,Gunar Cockshoot,Yummies,Hyderabad,New Zealand,APAC,85% Dark Bars,Bars,SMALL,0.64
SP03,G2,P03,2021-07-02 00:00:00,9758,91,751,Gunar Cockshoot,Yummies,Hyderabad,USA,Americas,Almond Choco,Bars,LARGE,9.6
SP07,G3,P13,2022-02-01 00:00:00,11571,25,579,Kaine Padly,Delish,Hyderabad,Canada,Americas,85% Dark Bars,Bars,SMALL,0.64
SP05,G1,P07,2021-01-11 00:00:00,6755,260,294,Gigi Bohling,Delish,Hyderabad,India,APAC,Drinking Coco,Other,LARGE,1.62
SP08,G4,P08,2021-10-15 00:00:00,5285,13,378,Ches Bonnell,,Hyderabad,New Zealand,APAC,99% Dark & Pure,Bars,LARGE,2.47
SP14,G4,P02,2021-03-05 00:00:00,6587,67,244,Dotty Strutley,Delish,Wellington,New Zealand,APAC,50% Dark Bites,Bites,LARGE,2.57
SP03,G3,P09,2021-06-17 00:00:00,6426,26,714,Gunar Cockshoot,Yummies,Hyderabad,Canada,Americas,Orange Choco,Bars,LARGE,7.14
SP14,G5,P04,2021-08-30 00:00:00,5082,423,318,Dotty Strutley,Delish,Wellington,Australia,APAC,Raspberry Choco,Bars,LARGE,4.09
SP25,G3,P09,2021-11-02 00:00:00,5005,8,501,Camilla Castle,Delish,Seattle,Canada,Americas,Orange Choco,Bars,LARGE,7.14
SP24,G4,P02,2021-01-28 00:00:00,2814,44,109,Roddy Speechley,Delish,Seattle,New Zealand,APAC,50% Dark Bites,Bites,LARGE,2.57
SP01,G1,P02,2021-06-23 00:00:00,3059,241,118,Barr Faughny,Yummies,Hyderabad,India,APAC,50% Dark Bites,Bites,LARGE,2.57
SP05,G1,P17,2021-08-13 00:00:00,3969,167,397,Gigi Bohling,Delish,Hyderabad,India,APAC,Caramel Stuffed Bars,Bars,SMALL,0.54
SP01,G4,P14,2022-02-10 00:00:00,4753,115,595,Barr Faughny,Yummies,Hyderabad,New Zealand,APAC,White Choc,Other,SMALL,0.16
SP05,G5,P14,2021-02-26 00:00:00,6314,51,790,Gigi Bohling,Delish,Hyderabad,Australia,APAC,White Choc,Other,SMALL,0.16
SP19,G4,P07,2021-10-12 00:00:00,11578,359,527,Beverie Moffet,Jucies,Seattle,New Zealand,APAC,Drinking Coco,Other,LARGE,1.62
SP15,G1,P09,2022-01-12 00:00:00,1582,4,176,Kelci Walkden,Yummies,Wellington,India,APAC,Orange Choco,Bars,LARGE,7.14
SP23,G6,P20,2021-02-01 00:00:00,13930,97,871,Van Tuxwell,Yummies,Seattle,UK,Europe,Smooth Sliky Salty,Bars,SMALL,2.97
SP15,G2,P01,2021-09-03 00:00:00,11585,262,966,Kelci Walkden,Yummies,Wellington,USA,Americas,Milk Bars,Bars,LARGE,1.52
SP02,G3,P02,2021-09-14 00:00:00,6216,131,240,Dennison Crosswaite,Yummies,Hyderabad,Canada,Americas,50% Dark Bites,Bites,LARGE,2.57
SP19,G5,P07,2021-04-08 00:00:00,14021,292,585,Beverie Moffet,Jucies,Seattle,Australia,APAC,Drinking Coco,Other,LARGE,1.62
SP07,G1,P19,2021-03-04 00:00:00,12537,205,523,Kaine Padly,Delish,Hyderabad,India,APAC,70% Dark Bites,Bites,SMALL,4.97
SP13,G1,P09,2021-11-08 00:00:00,7791,36,780,Jan Morforth,Delish,Wellington,India,APAC,Orange Choco,Bars,LARGE,7.14
SP10,G4,P14,2022-02-24 00:00:00,5453,56,546,Brien Boise,Jucies,Wellington,New Zealand,APAC,White Choc,Other,SMALL,0.16
SP05,G2,P01,2021-03-10 00:00:00,672,293,56,Gigi Bohling,Delish,Hyderabad,USA,Americas,Milk Bars,Bars,LARGE,1.52
SP02,G6,P16,2021-02-19 00:00:00,5635,51,627,Dennison Crosswaite,Yummies,Hyderabad,UK,Europe,Organic Choco Syrup,Other,SMALL,1.47
SP06,G3,P19,2021-09-16 00:00:00,378,68,18,Curtice Advani,Delish,Hyderabad,Canada,Americas,70% Dark Bites,Bites,SMALL,4.97
SP19,G5,P22,2021-12-06 00:00:00,7518,111,301,Beverie Moffet,Jucies,Seattle,Australia,APAC,Peanut Butter Cubes,Bites,SMALL,3.57
SP18,G5,P22,2021-08-30 00:00:00,3535,220,148,Madelene Upcott,Jucies,Wellington,Australia,APAC,Peanut Butter Cubes,Bites,SMALL,3.57
SP24,G5,P15,2021-08-13 00:00:00,3892,232,145,Roddy Speechley,Delish,Seattle,Australia,APAC,Baker\'s Choco Chips,Bars,SMALL,3.4
SP01,G2,P10,2021-05-19 00:00:00,7994,111,400,Barr Faughny,Yummies,Hyderabad,USA,Americas,Spicy Special Slims,Bites,LARGE,5.79
SP17,G3,P17,2021-05-21 00:00:00,5012,95,386,Rafaelita Blaksland,,Wellington,Canada,Americas,Caramel Stuffed Bars,Bars,SMALL,0.54
SP25,G2,P18,2021-07-22 00:00:00,8575,247,953,Camilla Castle,Delish,Seattle,USA,Americas,Manuka Honey Choco,Other,SMALL,4.75
SP10,G6,P04,2021-01-11 00:00:00,11354,18,668,Brien Boise,Jucies,Wellington,UK,Europe,Raspberry Choco,Bars,LARGE,4.09
SP20,G2,P22,2021-02-26 00:00:00,15883,139,722,Oby Sorrel,Jucies,Seattle,USA,Americas,Peanut Butter Cubes,Bites,SMALL,3.57
SP25,G5,P14,2022-01-25 00:00:00,7959,189,796,Camilla Castle,Delish,Seattle,Australia,APAC,White Choc,Other,SMALL,0.16
SP19,G5,P15,2021-08-27 00:00:00,2681,39,104,Beverie Moffet,Jucies,Seattle,Australia,APAC,Baker\'s Choco Chips,Bars,SMALL,3.4
SP04,G6,P06,2021-05-31 00:00:00,12103,134,807,Wilone O\'Kielt,Delish,Hyderabad,UK,Europe,Eclairs,Bites,LARGE,2.24
SP21,G6,P01,2021-10-12 00:00:00,6629,397,737,Mallorie Waber,,Seattle,UK,Europe,Milk Bars,Bars,LARGE,1.52
SP14,G2,P11,2021-12-03 00:00:00,5677,189,299,Dotty Strutley,Delish,Wellington,USA,Americas,After Nines,Bites,LARGE,4.43
SP11,G1,P15,2021-12-03 00:00:00,7924,2,317,Husein Augar,Yummies,Wellington,India,APAC,Baker\'s Choco Chips,Bars,SMALL,3.4
SP18,G6,P20,2022-01-20 00:00:00,9723,442,541,Madelene Upcott,Jucies,Wellington,UK,Europe,Smooth Sliky Salty,Bars,SMALL,2.97
SP12,G3,P11,2021-01-26 00:00:00,7245,227,330,Karlen McCaffrey,Yummies,Wellington,Canada,Americas,After Nines,Bites,LARGE,4.43
SP07,G2,P03,2021-09-01 00:00:00,2422,162,221,Kaine Padly,Delish,Hyderabad,USA,Americas,Almond Choco,Bars,LARGE,9.6
SP22,G4,P03,2021-11-30 00:00:00,4109,40,374,Jehu Rudeforth,,Seattle,New Zealand,APAC,Almond Choco,Bars,LARGE,9.6
SP12,G1,P10,2021-05-10 00:00:00,1477,481,83,Karlen McCaffrey,Yummies,Wellington,India,APAC,Spicy Special Slims,Bites,LARGE,5.79
SP04,G6,P02,2021-12-14 00:00:00,11669,246,487,Wilone O\'Kielt,Delish,Hyderabad,UK,Europe,50% Dark Bites,Bites,LARGE,2.57
SP03,G6,P02,2021-10-27 00:00:00,3682,413,142,Gunar Cockshoot,Yummies,Hyderabad,UK,Europe,50% Dark Bites,Bites,LARGE,2.57
SP12,G5,P15,2021-04-02 00:00:00,798,45,34,Karlen McCaffrey,Yummies,Wellington,Australia,APAC,Baker\'s Choco Chips,Bars,SMALL,3.4
SP14,G2,P09,2022-02-10 00:00:00,13139,41,1314,Dotty Strutley,Delish,Wellington,USA,Americas,Orange Choco,Bars,LARGE,7.14
SP07,G3,P07,2021-12-14 00:00:00,6902,200,301,Kaine Padly,Delish,Hyderabad,Canada,Americas,Drinking Coco,Other,LARGE,1.62
SP13,G4,P14,2021-09-14 00:00:00,2835,175,355,Jan Morforth,Delish,Wellington,New Zealand,APAC,White Choc,Other,SMALL,0.16
SP14,G5,P09,2021-03-30 00:00:00,13258,388,1326,Dotty Strutley,Delish,Wellington,Australia,APAC,Orange Choco,Bars,LARGE,7.14
SP08,G2,P06,2021-08-31 00:00:00,2212,5,158,Ches Bonnell,,Hyderabad,USA,Americas,Eclairs,Bites,LARGE,2.24
SP25,G5,P20,2021-02-17 00:00:00,8211,54,514,Camilla Castle,Delish,Seattle,Australia,APAC,Smooth Sliky Salty,Bars,SMALL,2.97
SP07,G5,P08,2021-06-07 00:00:00,2261,130,174,Kaine Padly,Delish,Hyderabad,Australia,APAC,99% Dark & Pure,Bars,LARGE,2.47
SP09,G6,P19,2021-08-19 00:00:00,4081,327,178,Andria Kimpton,Jucies,Hyderabad,UK,Europe,70% Dark Bites,Bites,SMALL,4.97
SP21,G6,P13,2021-03-29 00:00:00,4977,197,237,Mallorie Waber,,Seattle,UK,Europe,85% Dark Bars,Bars,SMALL,0.64
SP01,G6,P16,2021-04-08 00:00:00,2821,121,353,Barr Faughny,Yummies,Hyderabad,UK,Europe,Organic Choco Syrup,Other,SMALL,1.47
SP01,G3,P19,2021-12-17 00:00:00,8064,139,367,Barr Faughny,Yummies,Hyderabad,Canada,Americas,70% Dark Bites,Bites,SMALL,4.97
SP04,G6,P07,2021-08-19 00:00:00,7987,104,333,Wilone O\'Kielt,Delish,Hyderabad,UK,Europe,Drinking Coco,Other,LARGE,1.62
SP18,G5,P12,2022-03-15 00:00:00,11732,248,534,Madelene Upcott,Jucies,Wellington,Australia,APAC,Fruit & Nut Bars,Bars,LARGE,1.58
SP18,G2,P14,2021-02-10 00:00:00,1162,74,130,Madelene Upcott,Jucies,Wellington,USA,Americas,White Choc,Other,SMALL,0.16
SP21,G4,P13,2021-08-12 00:00:00,4858,327,232,Mallorie Waber,,Seattle,New Zealand,APAC,85% Dark Bars,Bars,SMALL,0.64
SP21,G3,P20,2021-03-10 00:00:00,1722,441,115,Mallorie Waber,,Seattle,Canada,Americas,Smooth Sliky Salty,Bars,SMALL,2.97
SP12,G2,P07,2021-10-12 00:00:00,9394,24,409,Karlen McCaffrey,Yummies,Wellington,USA,Americas,Drinking Coco,Other,LARGE,1.62
SP24,G1,P19,2021-04-05 00:00:00,1092,137,52,Roddy Speechley,Delish,Seattle,India,APAC,70% Dark Bites,Bites,SMALL,4.97
SP09,G3,P05,2021-07-20 00:00:00,10143,188,634,Andria Kimpton,Jucies,Hyderabad,Canada,Americas,Mint Chip Choco,Bars,LARGE,1.54
SP06,G2,P09,2021-05-19 00:00:00,7070,99,643,Curtice Advani,Delish,Hyderabad,USA,Americas,Orange Choco,Bars,LARGE,7.14
SP06,G3,P15,2021-10-04 00:00:00,4375,85,163,Curtice Advani,Delish,Hyderabad,Canada,Americas,Baker\'s Choco Chips,Bars,SMALL,3.4
SP04,G1,P16,2021-02-04 00:00:00,6713,432,840,Wilone O\'Kielt,Delish,Hyderabad,India,APAC,Organic Choco Syrup,Other,SMALL,1.47
SP24,G3,P11,2021-04-12 00:00:00,308,83,14,Roddy Speechley,Delish,Seattle,Canada,Americas,After Nines,Bites,LARGE,4.43
SP10,G1,P08,2021-08-30 00:00:00,5229,34,403,Brien Boise,Jucies,Wellington,India,APAC,99% Dark & Pure,Bars,LARGE,2.47
SP08,G4,P18,2022-02-11 00:00:00,1806,67,181,Ches Bonnell,,Hyderabad,New Zealand,APAC,Manuka Honey Choco,Other,SMALL,4.75
SP18,G3,P06,2021-12-03 00:00:00,4249,254,304,Madelene Upcott,Jucies,Wellington,Canada,Americas,Eclairs,Bites,LARGE,2.24
SP19,G2,P05,2021-12-02 00:00:00,7742,19,484,Beverie Moffet,Jucies,Seattle,USA,Americas,Mint Chip Choco,Bars,LARGE,1.54
SP09,G5,P13,2021-02-02 00:00:00,868,286,42,Andria Kimpton,Jucies,Hyderabad,Australia,APAC,85% Dark Bars,Bars,SMALL,0.64
SP14,G5,P07,2021-04-08 00:00:00,9793,138,446,Dotty Strutley,Delish,Wellington,Australia,APAC,Drinking Coco,Other,LARGE,1.62
SP21,G4,P02,2021-12-24 00:00:00,770,105,33,Mallorie Waber,,Seattle,New Zealand,APAC,50% Dark Bites,Bites,LARGE,2.57
SP21,G5,P04,2022-03-30 00:00:00,7595,31,475,Mallorie Waber,,Seattle,Australia,APAC,Raspberry Choco,Bars,LARGE,4.09
SP06,G1,P05,2021-01-05 00:00:00,13237,209,779,Curtice Advani,Delish,Hyderabad,India,APAC,Mint Chip Choco,Bars,LARGE,1.54
SP17,G6,P20,2021-11-26 00:00:00,2639,181,165,Rafaelita Blaksland,,Wellington,UK,Europe,Smooth Sliky Salty,Bars,SMALL,2.97
SP15,G4,P21,2022-02-14 00:00:00,2730,186,182,Kelci Walkden,Yummies,Wellington,New Zealand,APAC,Choco Coated Almonds,Bites,SMALL,6.17
SP07,G6,P08,2021-08-20 00:00:00,9786,270,816,Kaine Padly,Delish,Hyderabad,UK,Europe,99% Dark & Pure,Bars,LARGE,2.47
SP08,G5,P10,2021-03-26 00:00:00,6671,210,393,Ches Bonnell,,Hyderabad,Australia,APAC,Spicy Special Slims,Bites,LARGE,5.79
SP22,G5,P12,2021-02-04 00:00:00,12565,301,547,Jehu Rudeforth,,Seattle,Australia,APAC,Fruit & Nut Bars,Bars,LARGE,1.58
SP08,G1,P10,2022-01-04 00:00:00,12565,185,740,Ches Bonnell,,Hyderabad,India,APAC,Spicy Special Slims,Bites,LARGE,5.79
SP05,G2,P10,2021-12-29 00:00:00,2982,75,166,Gigi Bohling,Delish,Hyderabad,USA,Americas,Spicy Special Slims,Bites,LARGE,5.79
SP24,G3,P08,2021-12-22 00:00:00,5957,105,426,Roddy Speechley,Delish,Seattle,Canada,Americas,99% Dark & Pure,Bars,LARGE,2.47
SP04,G2,P01,2021-03-10 00:00:00,16919,159,1880,Wilone O\'Kielt,Delish,Hyderabad,USA,Americas,Milk Bars,Bars,LARGE,1.52
SP10,G6,P06,2021-03-23 00:00:00,4200,146,248,Brien Boise,Jucies,Wellington,UK,Europe,Eclairs,Bites,LARGE,2.24
SP13,G4,P22,2021-10-01 00:00:00,5747,250,240,Jan Morforth,Delish,Wellington,New Zealand,APAC,Peanut Butter Cubes,Bites,SMALL,3.57
SP01,G3,P13,2021-10-21 00:00:00,19103,80,1006,Barr Faughny,Yummies,Hyderabad,Canada,Americas,85% Dark Bars,Bars,SMALL,0.64
SP10,G5,P07,2022-03-16 00:00:00,8547,180,342,Brien Boise,Jucies,Wellington,Australia,APAC,Drinking Coco,Other,LARGE,1.62
SP22,G3,P19,2021-04-23 00:00:00,7805,291,340,Jehu Rudeforth,,Seattle,Canada,Americas,70% Dark Bites,Bites,SMALL,4.97
SP09,G5,P17,2022-03-07 00:00:00,3927,172,303,Andria Kimpton,Jucies,Hyderabad,Australia,APAC,Caramel Stuffed Bars,Bars,SMALL,0.54
SP07,G6,P21,2021-12-15 00:00:00,1659,246,104,Kaine Padly,Delish,Hyderabad,UK,Europe,Choco Coated Almonds,Bites,SMALL,6.17
SP05,G5,P11,2022-03-22 00:00:00,3038,71,160,Gigi Bohling,Delish,Hyderabad,Australia,APAC,After Nines,Bites,LARGE,4.43
SP20,G2,P11,2021-08-17 00:00:00,882,529,45,Oby Sorrel,Jucies,Seattle,USA,Americas,After Nines,Bites,LARGE,4.43
SP18,G2,P17,2021-01-08 00:00:00,7595,134,585,Madelene Upcott,Jucies,Wellington,USA,Americas,Caramel Stuffed Bars,Bars,SMALL,0.54
SP25,G3,P04,2021-09-15 00:00:00,21861,160,1286,Camilla Castle,Delish,Seattle,Canada,Americas,Raspberry Choco,Bars,LARGE,4.09
SP22,G4,P20,2022-01-12 00:00:00,1694,242,113,Jehu Rudeforth,,Seattle,New Zealand,APAC,Smooth Sliky Salty,Bars,SMALL,2.97
SP12,G4,P01,2021-11-04 00:00:00,7077,356,644,Karlen McCaffrey,Yummies,Wellington,New Zealand,APAC,Milk Bars,Bars,LARGE,1.52
SP18,G5,P16,2021-01-21 00:00:00,6461,91,718,Madelene Upcott,Jucies,Wellington,Australia,APAC,Organic Choco Syrup,Other,SMALL,1.47
SP08,G1,P04,2021-12-08 00:00:00,2471,158,165,Ches Bonnell,,Hyderabad,India,APAC,Raspberry Choco,Bars,LARGE,4.09
SP16,G1,P02,2021-01-26 00:00:00,2114,155,82,Marney O\'Breen,Jucies,Wellington,India,APAC,50% Dark Bites,Bites,LARGE,2.57
SP18,G2,P12,2021-11-09 00:00:00,8771,269,382,Madelene Upcott,Jucies,Wellington,USA,Americas,Fruit & Nut Bars,Bars,LARGE,1.58
SP14,G4,P21,2022-02-07 00:00:00,4641,18,357,Dotty Strutley,Delish,Wellington,New Zealand,APAC,Choco Coated Almonds,Bites,SMALL,6.17
SP14,G4,P17,2021-09-06 00:00:00,1141,98,115,Dotty Strutley,Delish,Wellington,New Zealand,APAC,Caramel Stuffed Bars,Bars,SMALL,0.54
SP22,G4,P09,2021-10-19 00:00:00,7581,302,690,Jehu Rudeforth,,Seattle,New Zealand,APAC,Orange Choco,Bars,LARGE,7.14
SP20,G5,P15,2021-10-01 00:00:00,10325,108,431,Oby Sorrel,Jucies,Seattle,Australia,APAC,Baker\'s Choco Chips,Bars,SMALL,3.4
SP15,G1,P12,2022-01-13 00:00:00,6370,436,290,Kelci Walkden,Yummies,Wellington,India,APAC,Fruit & Nut Bars,Bars,LARGE,1.58
SP06,G5,P21,2021-09-08 00:00:00,3507,46,270,Curtice Advani,Delish,Hyderabad,Australia,APAC,Choco Coated Almonds,Bites,SMALL,6.17
SP15,G1,P02,2021-03-11 00:00:00,35,193,2,Kelci Walkden,Yummies,Wellington,India,APAC,50% Dark Bites,Bites,LARGE,2.57
SP05,G3,P02,2022-01-11 00:00:00,8316,236,320,Gigi Bohling,Delish,Hyderabad,Canada,Americas,50% Dark Bites,Bites,LARGE,2.57
SP06,G6,P14,2021-07-02 00:00:00,11018,202,1574,Curtice Advani,Delish,Hyderabad,UK,Europe,White Choc,Other,SMALL,0.16
SP22,G5,P11,2022-03-09 00:00:00,2072,281,104,Jehu Rudeforth,,Seattle,Australia,APAC,After Nines,Bites,LARGE,4.43
SP17,G1,P12,2021-01-28 00:00:00,4718,14,215,Rafaelita Blaksland,,Wellington,India,APAC,Fruit & Nut Bars,Bars,LARGE,1.58
SP12,G4,P21,2021-12-24 00:00:00,5432,119,363,Karlen McCaffrey,Yummies,Wellington,New Zealand,APAC,Choco Coated Almonds,Bites,SMALL,6.17
SP18,G5,P01,2021-05-21 00:00:00,4606,7,419,Madelene Upcott,Jucies,Wellington,Australia,APAC,Milk Bars,Bars,LARGE,1.52
SP11,G2,P01,2021-09-20 00:00:00,8267,255,919,Husein Augar,Yummies,Wellington,USA,Americas,Milk Bars,Bars,LARGE,1.52
SP14,G6,P22,2021-09-01 00:00:00,7511,39,342,Dotty Strutley,Delish,Wellington,UK,Europe,Peanut Butter Cubes,Bites,SMALL,3.57
SP08,G6,P08,2022-02-17 00:00:00,5166,193,431,Ches Bonnell,,Hyderabad,UK,Europe,99% Dark & Pure,Bars,LARGE,2.47
SP25,G6,P06,2021-02-01 00:00:00,11970,181,798,Camilla Castle,Delish,Seattle,UK,Europe,Eclairs,Bites,LARGE,2.24
SP20,G5,P03,2021-08-23 00:00:00,8540,146,657,Oby Sorrel,Jucies,Seattle,Australia,APAC,Almond Choco,Bars,LARGE,9.6
SP23,G1,P02,2022-01-20 00:00:00,6573,32,274,Van Tuxwell,Yummies,Seattle,India,APAC,50% Dark Bites,Bites,LARGE,2.57
SP15,G2,P12,2021-08-24 00:00:00,2058,87,90,Kelci Walkden,Yummies,Wellington,USA,Americas,Fruit & Nut Bars,Bars,LARGE,1.58
SP25,G1,P09,2021-06-21 00:00:00,4949,8,550,Camilla Castle,Delish,Seattle,India,APAC,Orange Choco,Bars,LARGE,7.14
SP10,G3,P14,2021-11-15 00:00:00,5516,75,613,Brien Boise,Jucies,Wellington,Canada,Americas,White Choc,Other,SMALL,0.16
SP02,G5,P18,2022-03-23 00:00:00,6566,325,657,Dennison Crosswaite,Yummies,Hyderabad,Australia,APAC,Manuka Honey Choco,Other,SMALL,4.75
SP21,G1,P09,2021-03-02 00:00:00,4270,67,389,Mallorie Waber,,Seattle,India,APAC,Orange Choco,Bars,LARGE,7.14
SP11,G1,P21,2021-09-15 00:00:00,2219,49,171,Husein Augar,Yummies,Wellington,India,APAC,Choco Coated Almonds,Bites,SMALL,6.17
SP15,G5,P20,2021-08-31 00:00:00,2219,37,131,Kelci Walkden,Yummies,Wellington,Australia,APAC,Smooth Sliky Salty,Bars,SMALL,2.97
SP12,G2,P15,2021-05-11 00:00:00,10262,16,381,Karlen McCaffrey,Yummies,Wellington,USA,Americas,Baker\'s Choco Chips,Bars,SMALL,3.4
SP17,G2,P05,2021-11-18 00:00:00,3248,134,171,Rafaelita Blaksland,,Wellington,USA,Americas,Mint Chip Choco,Bars,LARGE,1.54
SP03,G6,P01,2021-10-28 00:00:00,5292,285,530,Gunar Cockshoot,Yummies,Hyderabad,UK,Europe,Milk Bars,Bars,LARGE,1.52
SP14,G6,P03,2021-04-19 00:00:00,10171,175,925,Dotty Strutley,Delish,Wellington,UK,Europe,Almond Choco,Bars,LARGE,9.6
SP17,G2,P07,2021-10-27 00:00:00,1225,4,49,Rafaelita Blaksland,,Wellington,USA,Americas,Drinking Coco,Other,LARGE,1.62
SP10,G1,P06,2022-02-07 00:00:00,847,147,57,Brien Boise,Jucies,Wellington,India,APAC,Eclairs,Bites,LARGE,2.24
SP21,G4,P03,2021-03-26 00:00:00,2317,14,166,Mallorie Waber,,Seattle,New Zealand,APAC,Almond Choco,Bars,LARGE,9.6
SP18,G6,P21,2021-02-15 00:00:00,1757,93,110,Madelene Upcott,Jucies,Wellington,UK,Europe,Choco Coated Almonds,Bites,SMALL,6.17
SP02,G5,P22,2021-04-21 00:00:00,10808,165,451,Dennison Crosswaite,Yummies,Hyderabad,Australia,APAC,Peanut Butter Cubes,Bites,SMALL,3.57
SP17,G1,P09,2021-04-08 00:00:00,980,254,109,Rafaelita Blaksland,,Wellington,India,APAC,Orange Choco,Bars,LARGE,7.14
SP10,G2,P05,2021-09-14 00:00:00,8323,150,439,Brien Boise,Jucies,Wellington,USA,Americas,Mint Chip Choco,Bars,LARGE,1.54
SP13,G5,P18,2021-07-15 00:00:00,6594,152,825,Jan Morforth,Delish,Wellington,Australia,APAC,Manuka Honey Choco,Other,SMALL,4.75
SP13,G3,P05,2021-07-08 00:00:00,2835,1,167,Jan Morforth,Delish,Wellington,Canada,Americas,Mint Chip Choco,Bars,LARGE,1.54
SP15,G6,P11,2021-02-16 00:00:00,9695,108,485,Kelci Walkden,Yummies,Wellington,UK,Europe,After Nines,Bites,LARGE,4.43
SP20,G1,P08,2021-01-25 00:00:00,861,623,67,Oby Sorrel,Jucies,Seattle,India,APAC,99% Dark & Pure,Bars,LARGE,2.47
SP12,G2,P03,2021-03-26 00:00:00,6447,299,538,Karlen McCaffrey,Yummies,Wellington,USA,Americas,Almond Choco,Bars,LARGE,9.6
SP12,G1,P14,2021-03-17 00:00:00,4487,232,561,Karlen McCaffrey,Yummies,Wellington,India,APAC,White Choc,Other,SMALL,0.16
SP24,G4,P17,2021-10-18 00:00:00,1400,237,117,Roddy Speechley,Delish,Seattle,New Zealand,APAC,Caramel Stuffed Bars,Bars,SMALL,0.54
SP10,G1,P04,2021-07-08 00:00:00,7252,366,427,Brien Boise,Jucies,Wellington,India,APAC,Raspberry Choco,Bars,LARGE,4.09
SP06,G6,P01,2021-11-03 00:00:00,1988,212,199,Curtice Advani,Delish,Hyderabad,UK,Europe,Milk Bars,Bars,LARGE,1.52
SP25,G2,P10,2021-03-22 00:00:00,3346,306,168,Camilla Castle,Delish,Seattle,USA,Americas,Spicy Special Slims,Bites,LARGE,5.79
SP18,G1,P03,2021-04-29 00:00:00,9625,5,875,Madelene Upcott,Jucies,Wellington,India,APAC,Almond Choco,Bars,LARGE,9.6
SP13,G4,P04,2021-05-12 00:00:00,546,31,35,Jan Morforth,Delish,Wellington,New Zealand,APAC,Raspberry Choco,Bars,LARGE,4.09
SP04,G6,P11,2021-08-26 00:00:00,5845,113,293,Wilone O\'Kielt,Delish,Hyderabad,UK,Europe,After Nines,Bites,LARGE,4.43
SP23,G6,P11,2021-09-22 00:00:00,6930,124,330,Van Tuxwell,Yummies,Seattle,UK,Europe,After Nines,Bites,LARGE,4.43
SP17,G4,P20,2021-05-21 00:00:00,9303,93,548,Rafaelita Blaksland,,Wellington,New Zealand,APAC,Smooth Sliky Salty,Bars,SMALL,2.97
SP05,G1,P01,2022-01-24 00:00:00,8099,285,900,Gigi Bohling,Delish,Hyderabad,India,APAC,Milk Bars,Bars,LARGE,1.52
SP09,G4,P10,2021-06-14 00:00:00,7777,100,433,Andria Kimpton,Jucies,Hyderabad,New Zealand,APAC,Spicy Special Slims,Bites,LARGE,5.79
SP18,G1,P11,2021-10-21 00:00:00,24451,472,1112,Madelene Upcott,Jucies,Wellington,India,APAC,After Nines,Bites,LARGE,4.43
SP09,G1,P09,2021-12-06 00:00:00,2926,194,326,Andria Kimpton,Jucies,Hyderabad,India,APAC,Orange Choco,Bars,LARGE,7.14
SP06,G2,P03,2021-07-09 00:00:00,2107,2,163,Curtice Advani,Delish,Hyderabad,USA,Americas,Almond Choco,Bars,LARGE,9.6
SP05,G2,P05,2021-03-10 00:00:00,1428,55,84,Gigi Bohling,Delish,Hyderabad,USA,Americas,Mint Chip Choco,Bars,LARGE,1.54
SP22,G5,P17,2021-05-07 00:00:00,8078,109,674,Jehu Rudeforth,,Seattle,Australia,APAC,Caramel Stuffed Bars,Bars,SMALL,0.54
SP25,G4,P12,2021-11-30 00:00:00,5880,128,236,Camilla Castle,Delish,Seattle,New Zealand,APAC,Fruit & Nut Bars,Bars,LARGE,1.58
SP09,G2,P04,2022-01-06 00:00:00,5586,114,311,Andria Kimpton,Jucies,Hyderabad,USA,Americas,Raspberry Choco,Bars,LARGE,4.09
SP20,G3,P11,2021-11-22 00:00:00,805,46,37,Oby Sorrel,Jucies,Seattle,Canada,Americas,After Nines,Bites,LARGE,4.43
SP19,G3,P01,2021-10-27 00:00:00,9429,130,858,Beverie Moffet,Jucies,Seattle,Canada,Americas,Milk Bars,Bars,LARGE,1.52
SP13,G4,P12,2021-07-15 00:00:00,1631,149,75,Jan Morforth,Delish,Wellington,New Zealand,APAC,Fruit & Nut Bars,Bars,LARGE,1.58
SP21,G5,P18,2021-03-15 00:00:00,812,165,116,Mallorie Waber,,Seattle,Australia,APAC,Manuka Honey Choco,Other,SMALL,4.75
SP05,G3,P11,2022-03-08 00:00:00,1792,245,95,Gigi Bohling,Delish,Hyderabad,Canada,Americas,After Nines,Bites,LARGE,4.43
SP02,G4,P15,2021-12-07 00:00:00,2177,188,91,Dennison Crosswaite,Yummies,Hyderabad,New Zealand,APAC,Baker\'s Choco Chips,Bars,SMALL,3.4
